episode,category,puzzle_front,puzzle_back
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Winners and nominees in the Woodland Trust&#039;s Tree of the Year,SYC MRG PTR,SYCAMORE GAP TREE
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Winners and nominees in the Woodland Trust&#039;s Tree of the Year,MJR K,MAJOR OAK
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Winners and nominees in the Woodland Trust&#039;s Tree of the Year,HLL WTR,HOLLOW TREE
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Winners and nominees in the Woodland Trust&#039;s Tree of the Year,LN LYTR,LONELY TREE
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Oxymoronic phrases,S MDF FRNC,SAME DIFFERENCE
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Oxymoronic phrases,P RTT YGL Y,PRETTY UGLY
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Oxymoronic phrases,DF NNGS LNC,DEAFENING SILENCE
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Oxymoronic phrases,PNSC RT,OPEN SECRET
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Things that &quot;US&quot; can mean in different contexts,N QS LL NG,UNIQUE SELLING
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Things that &quot;US&quot; can mean in different contexts,NV RSLS RL,UNIVERSAL SERIAL
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Things that &quot;US&quot; can mean in different contexts,ND RSC RTR Y,UNDER-SECRETARY
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Things that &quot;US&quot; can mean in different contexts,NT DST TS,UNITED STATES
https://ocdb.cc/episode/too-many-cookes-v-bloomsbury-group/,Tie-break,DNN DDS TD,DONE AND DUSTED
https://ocdb.cc/episode/introverts-v-crunchers/,Things with feathers,P CC K,(A) PEACOCK
https://ocdb.cc/episode/introverts-v-crunchers/,Things with feathers,SH TT LCCK,(A) SHUTTLECOCK
https://ocdb.cc/episode/introverts-v-crunchers/,Things with feathers,FTH RB,(A) FEATHER BOA
https://ocdb.cc/episode/introverts-v-crunchers/,Things with feathers,DR MCT CHR,(A) DREAMCATCHER
https://ocdb.cc/episode/introverts-v-crunchers/,Famous names with two consecutive sets of double letters,SG F RDS SSN,SIEGFRIED SASSOON
https://ocdb.cc/episode/introverts-v-crunchers/,Famous names with two consecutive sets of double letters,G RGKF F,GEORGIA O&#039;KEEFFE
https://ocdb.cc/episode/introverts-v-crunchers/,Famous names with two consecutive sets of double letters,D NNSLL L,DENNIS LILLEE
https://ocdb.cc/episode/introverts-v-crunchers/,Famous names with two consecutive sets of double letters,TN YCT T,TONY COTTEE
https://ocdb.cc/episode/introverts-v-crunchers/,Terms from Freudian psychology,PS YCHNL YSS,PSYCHOANALYSIS
https://ocdb.cc/episode/introverts-v-crunchers/,Terms from Freudian psychology,DP SCMP LX,OEDIPUS COMPLEX
https://ocdb.cc/episode/introverts-v-crunchers/,Terms from Freudian psychology,FRS SCT N,FREE ASSOCIATION
https://ocdb.cc/episode/introverts-v-crunchers/,Terms from Freudian psychology,RLFX TN,ORAL FIXATION
https://ocdb.cc/episode/introverts-v-crunchers/,Inscriptions on famous people&#039;s tombstones,TLD YW SLL,I TOLD YOU I WAS ILL
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Fruit and fibre,STSM SNDSW TPTTS,SATSUMAS AND SWEET POTATOES
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Fruit and fibre,PPL SNDB RCCL,APPLES AND BROCCOLI
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Fruit and fibre,LM NSNDB RLY,LEMONS AND BARLEY
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Fruit and fibre,TMTSN DT ML,TOMATOES AND OATMEAL
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Books by people named Mary,F RN KNS TN,FRANKENSTEIN
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Books by people named Mary,M PR RFRM,EMPEROR OF ROME
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Books by people named Mary,THC MMLL WN,THE CAMOMILE LAWN
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Books by people named Mary,FS TCK S,FAST CAKES
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Phrasing involving flora,GR SPT HN TTL,GRASP THE NETTLE
https://ocdb.cc/episode/harmonics-v-cat-cows-2/,Phrasing involving flora,CMPS ML LNGFR SS,COME UP SMELLING OF ROSES
https://ocdb.cc/episode/hopsters-v-al-frescans/,Songbirds,GR TTT,GREAT TIT
https://ocdb.cc/episode/hopsters-v-al-frescans/,Songbirds,MS TLTH RSH,MISTLE THRUSH
https://ocdb.cc/episode/hopsters-v-al-frescans/,Songbirds,WD LR K,WOODLARK
https://ocdb.cc/episode/hopsters-v-al-frescans/,Songbirds,TR TL DV,TURTLE DOVE
https://ocdb.cc/episode/hopsters-v-al-frescans/,World Championships that always take place in Finland,WFC RR YNG,WIFE CARRYING
https://ocdb.cc/episode/hopsters-v-al-frescans/,World Championships that always take place in Finland,M BLPH NTH RW NG,MOBILE PHONE THROWING
https://ocdb.cc/episode/hopsters-v-al-frescans/,World Championships that always take place in Finland,RG TR,AIR GUITAR
https://ocdb.cc/episode/hopsters-v-al-frescans/,World Championships that always take place in Finland,TRH GG NG,TREE HUGGING
https://ocdb.cc/episode/hopsters-v-al-frescans/,Two place names that don&#039;t rhyme,LG HBR GHN DSL GH,LOUGHBOROUGH AND SLOUGH
https://ocdb.cc/episode/hopsters-v-al-frescans/,Two place names that don&#039;t rhyme,KN SSN DRK NSS,KANSAS AND ARKANSAS
https://ocdb.cc/episode/hopsters-v-al-frescans/,Two place names that don&#039;t rhyme,DL WRN DH RR,DELAWARE AND HARARE
https://ocdb.cc/episode/hopsters-v-al-frescans/,Two place names that don&#039;t rhyme,NR WC HND MN CH,NORWICH AND MUNICH
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Members of the Order of Merit,TMB RN RSL,TIM BERNERS-LEE
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Members of the Order of Merit,F LLL BNJM N,FLOELLA BENJAMIN
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Members of the Order of Merit,DVDT TN BRG H,DAVID ATTENBOROUGH
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Members of the Order of Merit,SMNR T TL,SIMON RATTLE
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Beatles song titles with words in reverse order,YLV SSH,YOU LOVES SHE
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Beatles song titles with words in reverse order,DM LV,DO ME LOVE
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Beatles song titles with words in reverse order,LVS ND YLL,LOVE IS NEED YOU ALL
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Beatles song titles with words in reverse order,LVM BYC NT,LOVE ME BUY CAN&#039;T
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Shopping centres and where they are,LK SDN DS SX,LAKESIDE AND ESSEX
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Shopping centres and where they are,GL RSL FYT TNDP RS,GALERIES LAFAYETTE AND PARIS
https://ocdb.cc/episode/uisge-beathas-v-crunchers-2/,Shopping centres and where they are,THBL LR NGN DBR MN GHM,THE BULLRING AND BIRMINGHAM
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Popular takeaway dishes,CHC KNJ LFRZ,CHICKEN JALFREZI
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Popular takeaway dishes,BFC HW MN,BEEF CHOW MEIN
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Popular takeaway dishes,NM BRTW NT YT HR,NUMBER TWENTY-THREE
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Popular takeaway dishes,STF FDC RS TP ZZ,STUFFED CRUST PIZZA
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Scenes from the Sistine Chapel ceiling,THC RT NFDM,THE CREATION OF ADAM
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Scenes from the Sistine Chapel ceiling,T HGR TFLD,THE GREAT FLOOD
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Scenes from the Sistine Chapel ceiling,THDR NKNN SSFN H,THE DRUNKENNESS OF NOAH
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Scenes from the Sistine Chapel ceiling,THS PRT NFLG HTFR MDRK NS S,THE SEPARATION OF LIGHT FROM DARKNESS
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Tools,LL NKY,ALLEN KEY
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Tools,MN KY WRN CH,MONKEY WRENCH
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Tools,SLD RN GRN,SOLDERING IRON
https://ocdb.cc/episode/too-many-cookes-v-tea-totallers/,Tools,WRC KNG BR,WRECKING BAR
https://ocdb.cc/episode/cat-cows-v-sprouters/,Words for multitalented people,PL YM TH,POLYMATH
https://ocdb.cc/episode/cat-cows-v-sprouters/,Words for multitalented people,JCKFL LTR DS,JACK-OF-ALL-TRADES
https://ocdb.cc/episode/cat-cows-v-sprouters/,Words for multitalented people,LLR N DR,ALL-ROUNDER
https://ocdb.cc/episode/cat-cows-v-sprouters/,Words for multitalented people,RN SS NCW MN,RENAISSANCE WOMAN
https://ocdb.cc/episode/cat-cows-v-sprouters/,North and south,JH NGR TSN DLNDS ND,JOHN O&#039;GROATS AND LANDS END
https://ocdb.cc/episode/cat-cows-v-sprouters/,North and south,RRBR LSNDR RST RLS,AURORA BOREALIS AND AURORA AUSTRALIS
https://ocdb.cc/episode/cat-cows-v-sprouters/,North and south,RCT CND NTRC TC,ARCTIC AND ANTARCTIC
https://ocdb.cc/episode/cat-cows-v-sprouters/,North and south,RFR NDSN THN RTH NDS THP RK,OUR FRIENDS IN THE NORTH AND SOUTH PARK
https://ocdb.cc/episode/cat-cows-v-sprouters/,£2 coin inscriptions,SHL DLD CQN TNC BFR GT,SHOULD AULD ACQUAINTANCE BE FORGOT
https://ocdb.cc/episode/cat-cows-v-sprouters/,£2 coin inscriptions,RMM BRR MM BR TH FF THF NV MBR,REMEMBER REMEMBER THE FIFTH OF NOVEMBER
https://ocdb.cc/episode/cat-cows-v-sprouters/,£2 coin inscriptions,WL LMT GN,WE&#039;LL MEET AGAIN
https://ocdb.cc/episode/cat-cows-v-sprouters/,£2 coin inscriptions,DX YRB NCL CCD,DEOXYRIBONUCLEIC ACID
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Famous writers of comedy,VL TR,VOLTAIRE
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Famous writers of comedy,RST PHNS,ARISTOPHANES
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Famous writers of comedy,SC RW LD,OSCAR WILDE
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Famous writers of comedy,T NF Y,TINA FEY
https://ocdb.cc/episode/al-frescans-v-four-opinions/,An ant and a deck,CRP NT RN TNDF LG HTDC K,(A) CARPENTER ANT AND (A) FLIGHT DECK
https://ocdb.cc/episode/al-frescans-v-four-opinions/,An ant and a deck,LFC TT RN TN DD CKFC RDS,(A) LEAFCUTTER ANT AND (A) DECK OF CARDS
https://ocdb.cc/episode/al-frescans-v-four-opinions/,An ant and a deck,PH RHN TN DCSS TT D CK,(A) PHARAOH ANT AND (A) CASSETTE DECK
https://ocdb.cc/episode/al-frescans-v-four-opinions/,An ant and a deck,FRN TN DPP DCK,(A) FIRE ANT AND (A) POOP DECK
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Cake phrases,LTT HM TCK,LET THEM EAT CAKE
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Cake phrases,HVY RCKN DTT,HAVE YOUR CAKE AND EAT IT
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Cake phrases,SL LN GL KH TC KS,SELLING LIKE HOT CAKES
https://ocdb.cc/episode/al-frescans-v-four-opinions/,Cake phrases,TH CN GNT HCK,THE ICING ON THE CAKE
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Books by someone called Collins,TH HNG RG MS,THE HUNGER GAMES
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Books by someone called Collins,THM NS TN,THE MOONSTONE
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Books by someone called Collins,T HST D,THE STUD
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Books by someone called Collins,BH NDT HSH LD RPDS,BEHIND THE SHOULDER PADS
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Things people do before running a marathon,WRM P,WARM UP
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Things people do before running a marathon,DR NKW TR,DRINK WATER
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Things people do before running a marathon,L DPNC RBS,LOAD UP ON CARBS
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Things people do before running a marathon,DC DNTT RNMR THN,DECIDE NOT TO RUN A MARATHON
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,1990s Nobel Peace Prize winners,NLS NMN DL,NELSON MANDELA
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,1990s Nobel Peace Prize winners,MKH LGR BC HV,MIKHAIL GORBACHEV
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,1990s Nobel Peace Prize winners,MD CN SSN SF RNT RS,MÉDECINES SANS FRONTIÈRES
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,1990s Nobel Peace Prize winners,DVD TRM BL,DAVID TRIMBLE
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Preceded by not,NMYW TCH,ON MY WATCH
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Preceded by not,WVN GBTD RWNNG,WAVING BUT DROWNING
https://ocdb.cc/episode/bloomsbury-group-v-crunchers/,Preceded by not,FRP RFTR GNS TN,FOR PROFIT ORGANISATION
https://ocdb.cc/episode/introverts-v-tea-totallers/,Pink foods,SM KDSL MN,SMOKED SALMON
https://ocdb.cc/episode/introverts-v-tea-totallers/,Pink foods,STR WB RRYCC RM,STRAWBERRY ICE CREAM
https://ocdb.cc/episode/introverts-v-tea-totallers/,Pink foods,DR GNF RT,DRAGON FRUIT
https://ocdb.cc/episode/introverts-v-tea-totallers/,Pink foods,ND RC KDC HC KN,UNDERCOOKED CHICKEN
https://ocdb.cc/episode/introverts-v-tea-totallers/,Famous people whose middle name is Gordon,JM SG RDNB RWN,JAMES GORDON BROWN
https://ocdb.cc/episode/introverts-v-tea-totallers/,Famous people whose middle name is Gordon,STP HNG RD NH NDRY,STEPHEN GORDON HENDRY
https://ocdb.cc/episode/introverts-v-tea-totallers/,Famous people whose middle name is Gordon,GR GG RD NB YRN,GEORGE GORDON BYRON
https://ocdb.cc/episode/introverts-v-tea-totallers/,Famous people whose middle name is Gordon,LNG RD NP RTR DG,ALAN GORDON PARTRIDGE
https://ocdb.cc/episode/introverts-v-tea-totallers/,Examples of skin and bone,R NDNDS CPL,RIND AND SCAPULA
https://ocdb.cc/episode/introverts-v-tea-totallers/,Examples of skin and bone,CRS TN DCL VCL,CRUST AND CLAVICLE
https://ocdb.cc/episode/introverts-v-tea-totallers/,Examples of skin and bone,PDR MSND LN,EPIDERMIS AND ULNA
https://ocdb.cc/episode/introverts-v-tea-totallers/,Examples of skin and bone,VLL MN DTB,VELLUM AND TIBIA
https://ocdb.cc/episode/introverts-v-tea-totallers/,Battles of the 15th century,GN CRT,AGINCOURT
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Not a dessert,PT RL MJL LY,PETROLEUM JELLY
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Not a dessert,M GP,MAGPIE
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Not a dessert,HRM SS,HAIR MOUSSE
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Not a dessert,RN LCK,URINAL CAKE
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,A tragedy merged with an actor,RMN DJL TST VN SN,ROMEO AND JULIET STEVENSON
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,A tragedy merged with an actor,DP SRXH RR SN,OEDIPUS REX HARRISON
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,A tragedy merged with an actor,DT HFDL SM ND YMR,DEATH OF A SALESMANDY MOORE
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,A tragedy merged with an actor,THD CHS SFML FNSH W,THE DUCHESS OF MALFIONA SHAW
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Phrases used in worrying situations,HRC MSTR BL,HERE COMES TROUBLE
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Phrases used in worrying situations,S MTHN GWC KDT HSW YC MS,SOMETHING WICKED THIS WAY COMES
https://ocdb.cc/episode/four-opinions-v-cat-cows-2/,Phrases used in worrying situations,LT SGTT FHR,LET&#039;S GET OUT OF HERE
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Metallic wildlife,SL VRB CKG RLL,SILVERBACK GORILLA
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Metallic wildlife,BR NZW HL RSH RK,BRONZE WHALER SHARK
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Metallic wildlife,RP NGL DFN CH,EUROPEAN GOLDFINCH
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Metallic wildlife,CBL TB LTR NTL,COBALT BLUE TARANTULA
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Autobiographies of EastEnders cast members,B FRTHY RDT,BEFORE THE YEAR DOT
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Autobiographies of EastEnders cast members,RG STR CH,RAGS TO RICHIE
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Autobiographies of EastEnders cast members,FR MR GSTR CKY,FROM RAGS TO RICKY
https://ocdb.cc/episode/tea-totallers-v-crunchers/,Autobiographies of EastEnders cast members,J S T M,JUST A MO
https://ocdb.cc/episode/tea-totallers-v-crunchers/,An expression with one word anagrammed into a fruit,GT HXT RLM,GO THE EXTRA LIME
https://ocdb.cc/episode/cat-cows-v-crunchers/,Reality TV companion shows,BGB RTH RSL TTLB RTHR,BIG BROTHER&#039;S LITTLE BROTHER
https://ocdb.cc/episode/cat-cows-v-crunchers/,Reality TV companion shows,ST RCT LYCMD NCN GTT KSTW,STRICTLY COME DANCING: IT TAKES TWO
https://ocdb.cc/episode/cat-cows-v-crunchers/,Reality TV companion shows,THG RTB RTS HBKF FNXT RSLC,THE GREAT BRITISH BAKE OFF: AN EXTRA SLICE
https://ocdb.cc/episode/cat-cows-v-crunchers/,Reality TV companion shows,THP PR NTCY RFRD,THE APPRENTICE: YOU&#039;RE FIRED
https://ocdb.cc/episode/cat-cows-v-crunchers/,"Sayings, veganised",BRN GHMT HTF,BRING HOME THE TOFU
https://ocdb.cc/episode/cat-cows-v-crunchers/,"Sayings, veganised",TH RSN SCRY NGVRS SPLT TMLK,THERE&#039;S NO USE CRYING OVER SPILT OAT MILK
https://ocdb.cc/episode/cat-cows-v-crunchers/,"Sayings, veganised",DN TPTLLY RFLX SDSN NBSKT,DON&#039;T PUT ALL YOUR FLAX SEEDS IN ONE BASKET
https://ocdb.cc/episode/cat-cows-v-crunchers/,"Sayings, veganised",VG NMRG RNS PRDW LDNTML TNH SMTH,VEGAN MARGARINE SPREAD WOULDN&#039;T MELT IN HIS MOUTH
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Misnamed animals,LP HNTSH RW,ELEPHANT SHREW
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Misnamed animals,MN KYSLG,MONKEY SLUG
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Misnamed animals,TRN TLHW K,TARANTULA HAWK
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Misnamed animals,PC CKMN TSS HRM P,PEACOCK MANTIS SHRIMP
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Music played entirely on stringed instruments,PS YC HSN DTR CK,PSYCHO SOUNDTRACK
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Music played entirely on stringed instruments,LN RRG BY,ELEANOR RIGBY
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Music played entirely on stringed instruments,RNT HGST RNG,AIR ON THE G STRING
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,Music played entirely on stringed instruments,NK LNNC HTM SK,EINE KLEINE NACHTMUSIK
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,A breakfast item merged with the site of a historical event,BL CKPD DNGL N,BLACK PUDDING LANE
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,A breakfast item merged with the site of a historical event,FR DB RD NGG L,FRIED BREADING GAOL
https://ocdb.cc/episode/four-opinions-v-tea-totallers/,A breakfast item merged with the site of a historical event,BLB RRYM FFNL NDST TN,BLUEBERRY MUFFINLAND STATION
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,They received royal pardons,L NTR NG,ALAN TURING
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,They received royal pardons,DR KBNT LY,DEREK BENTLEY
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,They received royal pardons,MR YB RYNT,MARY BRYANT
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,They received royal pardons,B LC KBRD,BLACKBEARD
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,A Disney princess and her prince,CND RLLN DPRN CCHR MNG,CINDERELLA AND PRINCE CHARMING
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,A Disney princess and her prince,JSM NNDL DDN,JASMINE AND ALADDIN
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,A Disney princess and her prince,RLN DPR NCRC,ARIEL AND PRINCE ERIC
https://ocdb.cc/episode/royal-special-vikings-v-antiquarians/,A Disney princess and her prince,PCH NT SNDJ HNS MTH,POCAHONTAS AND JOHN SMITH
